Time (s),Voltage_V1 (V),Current_I1 (A),BMS_Signal
1485.0,3.838917092768444,5.4,1
1486.0,3.838700073046019,5.4,1
1487.0,3.838482907231556,5.4,1
1488.0,3.838265595325055,5.4,1
1489.0,3.8380481373265156,5.4,1
1490.0,3.837830533235939,5.4,1
1491.0,3.8376127830533235,5.4,1
1492.0,3.8373948867786707,5.4,1
1493.0,3.8371768444119794,5.4,1
1494.0,3.8369586559532505,5.4,1
1495.0,3.8367403214024836,5.4,1
1496.0,3.8365218407596786,5.4,1
1497.0,3.8363032140248357,5.4,1
1498.0,3.8360844411979547,5.4,1
1499.0,3.8358655222790357,5.4,1
1500.0,3.835646457268079,5.4,1
1501.0,3.835427246165084,5.4,1
1502.0,3.835207888970051,5.4,1
1503.0,3.8349883856829803,5.4,1
1504.0,3.8347687363038716,5.4,1
1505.0,3.8345489408327245,5.4,1
1506.0,3.8343289992695397,5.4,1
1507.0,3.834108911614317,5.4,1
1508.0,3.8338886778670562,5.4,1
1509.0,3.8336682980277574,5.4,1
1510.0,3.8334477720964206,5.4,1
1511.0,3.833227100073046,5.4,1
1512.0,3.8330062819576334,5.4,1
1513.0,3.8327853177501825,5.4,1
1514.0,3.832564207450694,5.4,1
1515.0,3.832342951059167,5.4,1
1516.0,3.8321215485756026,5.4,1
1517.0,3.8319,5.4,1
1518.0,3.8316783053323595,5.4,1
1519.0,3.831456464572681,5.4,1
1520.0,3.8312344777209644,5.4,1
1521.0,3.8310123447772098,5.4,1
1522.0,3.830790065741417,5.4,1
1523.0,3.8305676406135865,5.4,1
1524.0,3.830345069393718,5.4,1
1525.0,3.8301223520818115,5.4,1
1526.0,3.8298994886778672,5.4,1
1527.0,3.8296764791818845,5.4,1
1528.0,3.829453323593864,5.4,1
1529.0,3.829230021913806,5.4,1
1530.0,3.8290065741417094,5.4,1
1531.0,3.828782980277575,5.4,1
1532.0,3.8285592403214026,5.4,1
1533.0,3.828335354273192,5.4,1
1534.0,3.8281113221329437,5.4,1
1535.0,3.827887143900657,5.4,1
1536.0,3.827662819576333,5.4,1
1537.0,3.8274383491599706,5.4,1
1538.0,3.8272137326515705,5.4,1
1539.0,3.8269889700511324,5.4,1
1540.0,3.8267640613586558,5.4,1
1541.0,3.8265390065741416,5.4,1
1542.0,3.8263138056975894,5.4,1
1543.0,3.826088458728999,5.4,1
1544.0,3.825862965668371,5.4,1
1545.0,3.8256373265157047,5.4,1
1546.0,3.825411541271001,5.4,1
1547.0,3.8251856099342585,5.4,1
1548.0,3.8249595325054786,5.4,1
1549.0,3.8247333089846602,5.4,1
1550.0,3.8245069393718043,5.4,1
1551.0,3.8242804236669103,5.4,1
1552.0,3.824053761869978,5.4,1
1553.0,3.823826953981008,5.4,1
1554.0,3.8236,5.4,1
1555.0,3.823372899926954,5.4,1
1556.0,3.8231456537618698,5.4,1
1557.0,3.822918261504748,5.4,1
1558.0,3.822690723155588,5.4,1
1559.0,3.82246303871439,5.4,1
1560.0,3.822235208181154,5.4,1
1561.0,3.8220072315558804,5.4,1
1562.0,3.821779108838568,5.4,1
1563.0,3.8215508400292184,5.4,1
1564.0,3.8213224251278306,5.4,1
1565.0,3.8210938641344048,5.4,1
1566.0,3.820865157048941,5.4,1
1567.0,3.820636303871439,5.4,1
1568.0,3.820407304601899,5.4,1
1569.0,3.8201781592403212,5.4,1
1570.0,3.8199488677867057,5.4,1
1571.0,3.8197194302410518,5.4,1
1572.0,3.81948984660336,5.4,1
1573.0,3.81926011687363,5.4,1
1574.0,3.8190302410518626,5.4,1
1575.0,3.818800219138057,5.4,1
1576.0,3.8185700511322134,5.4,1
1577.0,3.8183397370343317,5.4,1
1578.0,3.818109276844412,5.4,1
1579.0,3.8178786705624543,5.4,1
1580.0,3.8176479181884586,5.4,1
1581.0,3.8174170197224253,5.4,1
1582.0,3.8171859751643535,5.4,1
1583.0,3.8169547845142437,5.4,1
1584.0,3.8167234477720964,5.4,1
1585.0,3.816491964937911,5.4,1
1586.0,3.8162603360116876,5.4,1
1587.0,3.8160285609934257,5.4,1
1588.0,3.8157966398831262,5.4,1
1589.0,3.8155645726807887,5.4,1
1590.0,3.8153323593864132,5.4,1
1591.0,3.8151,5.4,1
1592.0,3.8148674945215486,5.4,1
1593.0,3.814634842951059,5.4,1
1594.0,3.814402045288532,5.4,1
1595.0,3.8141691015339663,5.4,1
1596.0,3.813936011687363,5.4,1
1597.0,3.813702775748722,5.4,1
1598.0,3.8134693937180426,5.4,1
1599.0,3.813235865595325,5.4,1
1600.0,3.8130021913805696,5.4,1
1601.0,3.8127683710737763,5.4,1
1602.0,3.8125344046749454,5.4,1
1603.0,3.812300292184076,5.4,1
1604.0,3.8120660336011687,5.4,1
1605.0,3.8118316289262237,5.4,1
1606.0,3.8115970781592403,5.4,1
1607.0,3.8113623813002193,5.4,1
1608.0,3.81112753834916,5.4,1
1609.0,3.810892549306063,5.4,1
1610.0,3.8106574141709277,5.4,1
1611.0,3.8104221329437546,5.4,1
1612.0,3.8101867056245435,5.4,1
1613.0,3.8099511322132944,5.4,1
1614.0,3.8097154127100072,5.4,1
1615.0,3.809479547114682,5.4,1
1616.0,3.8092435354273193,5.4,1
1617.0,3.809007377647918,5.4,1
1618.0,3.8087710737764793,5.4,1
1619.0,3.808534623813002,5.4,1
1620.0,3.808298027757487,5.4,1
1621.0,3.8080612856099343,5.4,1
1622.0,3.8078243973703434,5.4,1
1623.0,3.8075873630387145,5.4,1
1624.0,3.8073501826150475,5.4,1
1625.0,3.8071128560993426,5.4,1
1626.0,3.8068753834915996,5.4,1
1627.0,3.806637764791819,5.4,1
1628.0,3.8064,5.4,1
1629.0,3.8061620891161434,5.4,1
1630.0,3.8059240321402483,5.4,1
1631.0,3.8056858290723157,5.4,1
1632.0,3.8054474799123446,5.4,1
1633.0,3.805208984660336,5.4,1
1634.0,3.804970343316289,5.4,1
1635.0,3.8047315558802044,5.4,1
1636.0,3.8044926223520816,5.4,1
1637.0,3.8042535427319213,5.4,1
1638.0,3.8040143170197225,5.4,1
1639.0,3.8037749452154856,5.4,1
1640.0,3.8035354273192112,5.4,1
1641.0,3.8032957633308984,5.4,1
1642.0,3.803055953250548,5.4,1
1643.0,3.8028159970781594,5.4,1
1644.0,3.8025758948137325,5.4,1
1645.0,3.802335646457268,5.4,1
1646.0,3.8020952520087654,5.4,1
1647.0,3.801854711468225,5.4,1
1648.0,3.8016140248356463,5.4,1
1649.0,3.80137319211103,5.4,1
1650.0,3.8011322132943755,5.4,1
1651.0,3.800891088385683,5.4,1
1652.0,3.8006498173849526,5.4,1
1653.0,3.8004084002921843,5.4,1
1654.0,3.8001668371073776,5.4,1
1655.0,3.7999251278305333,5.4,1
1656.0,3.799683272461651,5.4,1
1657.0,3.7994412710007306,5.4,1
1658.0,3.799199123447772,5.4,1
1659.0,3.798956829802776,5.4,1
1660.0,3.7987143900657414,5.4,1
1661.0,3.798471804236669,5.4,1
1662.0,3.798229072315559,5.4,1
1663.0,3.7979861943024105,5.4,1
1664.0,3.7977431701972244,5.4,1
1665.0,3.7975,5.4,1
1666.0,3.7972566837107378,5.4,1
1667.0,3.7970132213294376,5.4,1
1668.0,3.7967696128560995,5.4,1
1669.0,3.7965258582907233,5.4,1
1670.0,3.796281957633309,5.4,1
1671.0,3.796037910883857,5.4,1
1672.0,3.7957937180423666,5.4,1
1673.0,3.7955493791088384,5.4,1
1674.0,3.7953048940832725,5.4,1
1675.0,3.7950602629656682,5.4,1
1676.0,3.7948154857560263,5.4,1
1677.0,3.7945705624543464,5.4,1
1678.0,3.794325493060628,5.4,1
1679.0,3.794080277574872,5.4,1
1680.0,3.793834915997078,5.4,1
1681.0,3.793589408327246,5.4,1
1682.0,3.793343754565376,5.4,1
1683.0,3.793097954711468,5.4,1
1684.0,3.7928520087655224,5.4,1
1685.0,3.7926059167275383,5.4,1
1686.0,3.792359678597516,5.4,1
1687.0,3.7921132943754565,5.4,1
1688.0,3.791866764061359,5.4,1
1689.0,3.7916200876552226,5.4,1
1690.0,3.791373265157049,5.4,1
1691.0,3.791126296566837,5.4,1
1692.0,3.7908791818845873,5.4,1
1693.0,3.7906319211102995,5.4,1
1694.0,3.7903845142439736,5.4,1
1695.0,3.7901369612856097,5.4,1
1696.0,3.7898892622352083,5.4,1
1697.0,3.7896414170927684,5.4,1
1698.0,3.789393425858291,5.4,1
1699.0,3.789145288531775,5.4,1
1700.0,3.7888970051132214,5.4,1
1701.0,3.78864857560263,5.4,1
1702.0,3.7884,5.4,1
1703.0,3.788151278305332,5.4,1
1704.0,3.7879024105186265,5.4,1
1705.0,3.7876533966398833,5.4,1
1706.0,3.7874042366691016,5.4,1
1707.0,3.787154930606282,5.4,1
1708.0,3.7869054784514242,5.4,1
1709.0,3.786655880204529,5.4,1
1710.0,3.786406135865595,5.4,1
1711.0,3.786156245434624,5.4,1
1712.0,3.7859062089116144,5.4,1
1713.0,3.785656026296567,5.4,1
1714.0,3.785405697589481,5.4,1
1715.0,3.7851552227903578,5.4,1
1716.0,3.7849046018991963,5.4,1
1717.0,3.7846538349159973,5.4,1
1718.0,3.7844029218407598,5.4,1
1719.0,3.7841518626734842,5.4,1
1720.0,3.7839006574141707,5.4,1
1721.0,3.7836493060628196,5.4,1
1722.0,3.7833978086194304,5.4,1
1723.0,3.783146165084003,5.4,1
1724.0,3.7828943754565376,5.4,1
1725.0,3.7826424397370344,5.4,1
1726.0,3.782390357925493,5.4,1
1727.0,3.782138130021914,5.4,1
1728.0,3.7818857560262966,5.4,1
1729.0,3.7816332359386413,5.4,1
1730.0,3.781380569758948,5.4,1
1731.0,3.781127757487217,5.4,1
1732.0,3.7808747991234477,5.4,1
1733.0,3.7806216946676408,5.4,1
1734.0,3.7803684441197953,5.4,1
1735.0,3.7801150474799123,5.4,1
1736.0,3.7798615047479913,5.4,1
1737.0,3.7796078159240323,5.4,1
1738.0,3.779353981008035,5.4,1
1739.0,3.7791,5.4,1
1740.0,3.778845872899927,5.4,1
1741.0,3.778591599707816,5.4,1
1742.0,3.7783371804236667,5.4,1
1743.0,3.77808261504748,5.4,1
1744.0,3.777827903579255,5.4,1
1745.0,3.777573046018992,5.4,1
1746.0,3.7773180423666908,5.4,1
1747.0,3.777062892622352,5.4,1
1748.0,3.776807596785975,5.4,1
1749.0,3.7765521548575602,5.4,1
1750.0,3.7762965668371073,5.4,1
1751.0,3.7760408327246164,5.4,1
1752.0,3.7757849525200875,5.4,1
1753.0,3.775528926223521,5.4,1
1754.0,3.775272753834916,5.4,1
1755.0,3.775016435354273,5.4,1
1756.0,3.7747599707815924,5.4,1
1757.0,3.774503360116874,5.4,1
1758.0,3.7742466033601167,5.4,1
1759.0,3.773989700511322,5.4,1
1760.0,3.7737326515704894,5.4,1
1761.0,3.7734754565376187,5.4,1
1762.0,3.77321811541271,5.4,1
1763.0,3.7729606281957633,5.4,1
1764.0,3.7727029948867785,5.4,1
1765.0,3.772445215485756,5.4,1
1766.0,3.7721872899926954,5.4,1
1767.0,3.771929218407597,5.4,1
1768.0,3.77167100073046,5.4,1
1769.0,3.7714126369612857,5.4,1
1770.0,3.7711541271000733,5.4,1
1771.0,3.7708954711468223,5.4,1
1772.0,3.770636669101534,5.4,1
1773.0,3.7703777209642073,5.4,1
1774.0,3.7701186267348428,5.4,1
1775.0,3.7698593864134406,5.4,1
1776.0,3.7696,5.4,1
1777.0,3.7693404674945215,5.4,1
1778.0,3.7690807888970053,5.4,1
1779.0,3.7688209642074506,5.4,1
1780.0,3.7685609934258584,5.4,1
1781.0,3.7683008765522277,5.4,1
1782.0,3.7680406135865594,5.4,1
1783.0,3.767780204528853,5.4,1
1784.0,3.7675196493791088,5.4,1
1785.0,3.7672589481373264,5.4,1
1786.0,3.766998100803506,5.4,1
1787.0,3.766737107377648,5.4,1
1788.0,3.7664759678597517,5.4,1
1789.0,3.7662146822498173,5.4,1
1790.0,3.7659532505478452,5.4,1
1791.0,3.7656916727538348,5.4,1
1792.0,3.7654299488677867,5.4,1
1793.0,3.7651680788897006,5.4,1
1794.0,3.7649060628195765,5.4,1
1795.0,3.7646439006574144,5.4,1
1796.0,3.7643815924032142,5.4,1
1797.0,3.764119138056976,5.4,1
1798.0,3.7638565376187,5.4,1
1799.0,3.7635937910883857,5.4,1
1800.0,3.7633308984660334,5.4,1
1801.0,3.7630678597516436,5.4,1
1802.0,3.7628046749452153,5.4,1
1803.0,3.7625413440467494,5.4,1
1804.0,3.7622778670562456,5.4,1
1805.0,3.762014243973703,5.4,1
1806.0,3.7617504747991233,5.4,1
1807.0,3.7614865595325053,5.4,1
1808.0,3.7612224981738493,5.4,1
1809.0,3.7609582907231554,5.4,1
1810.0,3.7606939371804238,5.4,1
1811.0,3.7604294375456537,5.4,1
1812.0,3.7601647918188457,5.4,1
1813.0,3.7599,5.4,1
1814.0,3.7596350620891164,5.4,1
1815.0,3.759369978086194,5.4,1
1816.0,3.7591047479912345,5.4,1
1817.0,3.7588393718042368,5.4,1
1818.0,3.758573849525201,5.4,1
1819.0,3.7583081811541272,5.4,1
1820.0,3.7580423666910154,5.4,1
1821.0,3.7577764061358656,5.4,1
1822.0,3.7575102994886778,5.4,1
1823.0,3.7572440467494523,5.4,1
1824.0,3.7569776479181884,5.4,1
1825.0,3.7567111029948865,5.4,1
1826.0,3.756444411979547,5.4,1
1827.0,3.7561775748721695,5.4,1
1828.0,3.755910591672754,5.4,1
1829.0,3.7556434623813004,5.4,1
1830.0,3.7553761869978084,5.4,1
1831.0,3.7551087655222792,5.4,1
1832.0,3.7548411979547116,5.4,1
1833.0,3.754573484295106,5.4,1
1834.0,3.7543056245434623,5.4,1
1835.0,3.754037618699781,5.4,1
1836.0,3.7537694667640613,5.4,1
1837.0,3.753501168736304,5.4,1
1838.0,3.7532327246165083,5.4,1
1839.0,3.752964134404675,5.4,1
1840.0,3.7526953981008035,5.4,1
1841.0,3.752426515704894,5.4,1
1842.0,3.7521574872169468,5.4,1
1843.0,3.7518883126369613,5.4,1
1844.0,3.751618991964938,5.4,1
1845.0,3.7513495252008764,5.4,1
1846.0,3.7510799123447773,5.4,1
1847.0,3.75081015339664,5.4,1
1848.0,3.7505402483564647,5.4,1
1849.0,3.750270197224251,5.4,1
1850.0,3.75,5.4,1
1851.0,3.749729656683711,5.4,1
1852.0,3.7494591672753836,5.4,1
1853.0,3.7491885317750184,5.4,1
1854.0,3.748917750182615,5.4,1
1855.0,3.748646822498174,5.4,1
1856.0,3.7483757487216947,5.4,1
1857.0,3.7481045288531774,5.4,1
1858.0,3.7478331628926225,5.4,1
1859.0,3.747561650840029,5.4,1
1860.0,3.747289992695398,5.4,1
1861.0,3.7470181884587292,5.4,1
1862.0,3.746746238130022,5.4,1
1863.0,3.746474141709277,5.4,1
1864.0,3.746201899196494,5.4,1
1865.0,3.745929510591673,5.4,1
1866.0,3.7456569758948137,5.4,1
1867.0,3.7453842951059166,5.4,1
1868.0,3.745111468224982,5.4,1
1869.0,3.744838495252009,5.4,1
1870.0,3.7445653761869977,5.4,1
1871.0,3.744292111029949,5.4,1
1872.0,3.7440186997808618,5.4,1
1873.0,3.743745142439737,5.4,1
1874.0,3.743471439006574,5.4,1
1875.0,3.7431975894813734,5.4,1
1876.0,3.7429235938641345,5.4,1
1877.0,3.7426494521548577,5.4,1
1878.0,3.742375164353543,5.4,1
1879.0,3.74210073046019,5.4,1
1880.0,3.741826150474799,5.4,1
1881.0,3.7415514243973704,5.4,1
1882.0,3.7412765522279035,5.4,1
1883.0,3.741001533966399,5.4,1
1884.0,3.7407263696128563,5.4,1
1885.0,3.7404510591672753,5.4,1
1886.0,3.7401756026296566,5.4,1
1887.0,3.7399,5.4,1
1888.0,3.7396242512783053,5.4,1
1889.0,3.7393483564645726,5.4,1
1890.0,3.739072315558802,5.4,1
1891.0,3.7387961285609936,5.4,1
1892.0,3.738519795471147,5.4,1
1893.0,3.738243316289262,5.4,1
1894.0,3.7379666910153397,5.4,1
1895.0,3.7376899196493794,5.4,1
1896.0,3.7374130021913805,5.4,1
1897.0,3.737135938641344,5.4,1
1898.0,3.7368587289992696,5.4,1
1899.0,3.736581373265157,5.4,1
1900.0,3.7363038714390067,5.4,1
1901.0,3.736026223520818,5.4,1
1902.0,3.7357484295105916,5.4,1
1903.0,3.7354704894083275,5.4,1
1904.0,3.735192403214025,5.4,1
1905.0,3.7349141709276843,5.4,1
1906.0,3.734635792549306,5.4,1
1907.0,3.73435726807889,5.4,1
1908.0,3.7340785975164352,5.4,1
1909.0,3.733799780861943,5.4,1
1910.0,3.7335208181154127,5.4,1
1911.0,3.7332417092768444,5.4,1
1912.0,3.732962454346238,5.4,1
1913.0,3.7326830533235937,5.4,1
1914.0,3.732403506208912,5.4,1
1915.0,3.7321238130021914,5.4,1
1916.0,3.731843973703433,5.4,1
1917.0,3.731563988312637,5.4,1
1918.0,3.7312838568298026,5.4,1
1919.0,3.7310035792549305,5.4,1
1920.0,3.7307231555880205,5.4,1
1921.0,3.7304425858290724,5.4,1
1922.0,3.7301618699780863,5.4,1
1923.0,3.729881008035062,5.4,1
1924.0,3.7296,5.4,1
1925.0,3.7293188458729,5.4,1
1926.0,3.7290375456537617,5.4,1
1927.0,3.728756099342586,5.4,1
1928.0,3.7284745069393717,5.4,1
1929.0,3.72819276844412,5.4,1
1930.0,3.72791088385683,5.4,1
1931.0,3.7276288531775017,5.4,1
1932.0,3.727346676406136,5.4,1
1933.0,3.727064353542732,5.4,1
1934.0,3.72678188458729,5.4,1
1935.0,3.72649926953981,5.4,1
1936.0,3.726216508400292,5.4,1
1937.0,3.7259336011687365,5.4,1
1938.0,3.7256505478451425,5.4,1
1939.0,3.7253673484295105,5.4,1
1940.0,3.725084002921841,5.4,1
1941.0,3.724800511322133,5.4,1
1942.0,3.724516873630387,5.4,1
1943.0,3.7242330898466034,5.4,1
1944.0,3.7239491599707817,5.4,1
1945.0,3.723665084002922,5.4,1
1946.0,3.723380861943024,5.4,1
1947.0,3.7230964937910884,5.4,1
1948.0,3.7228119795471146,5.4,1
1949.0,3.7225273192111032,5.4,1
1950.0,3.7222425127830534,5.4,1
1951.0,3.7219575602629655,5.4,1
1952.0,3.72167246165084,5.4,1
1953.0,3.721387216946676,5.4,1
1954.0,3.7211018261504747,5.4,1
1955.0,3.720816289262235,5.4,1
1956.0,3.7205306062819576,5.4,1
1957.0,3.720244777209642,5.4,1
1958.0,3.7199588020452885,5.4,1
1959.0,3.719672680788897,5.4,1
1960.0,3.7193864134404673,5.4,1
1961.0,3.7191,5.4,1
1962.0,3.7188134404674944,5.4,1
1963.0,3.718526734842951,5.4,1
1964.0,3.7182398831263694,5.4,1
1965.0,3.71795288531775,5.4,1
1966.0,3.717665741417093,5.4,1
1967.0,3.7173784514243975,5.4,1
1968.0,3.717091015339664,5.4,1
1969.0,3.7168034331628927,5.4,1
1970.0,3.7165157048940833,5.4,1
1971.0,3.716227830533236,5.4,1
1972.0,3.7159398100803505,5.4,1
1973.0,3.7156516435354274,5.4,1
1974.0,3.715363330898466,5.4,1
1975.0,3.715074872169467,5.4,1
1976.0,3.7147862673484298,5.4,1
1977.0,3.714497516435354,5.4,1
1978.0,3.714208619430241,5.4,1
1979.0,3.71391957633309,5.4,1
1980.0,3.7136303871439007,5.4,1
1981.0,3.7133410518626735,5.4,1
1982.0,3.7130515704894083,5.4,1
1983.0,3.7127619430241054,5.4,1
1984.0,3.712472169466764,5.4,1
1985.0,3.712182249817385,5.4,1
1986.0,3.711892184075968,5.4,1
1987.0,3.7116019722425126,5.4,1
1988.0,3.7113116143170197,5.4,1
1989.0,3.711021110299489,5.4,1
1990.0,3.71073046018992,5.4,1
1991.0,3.7104396639883124,5.4,1
1992.0,3.710148721694668,5.4,1
1993.0,3.7098576333089848,5.4,1
1994.0,3.7095663988312637,5.4,1
1995.0,3.7092750182615046,5.4,1
1996.0,3.7089834915997075,5.4,1
1997.0,3.708691818845873,5.4,1
1998.0,3.7084,5.4,1
1999.0,3.708108035062089,5.4,1
2000.0,3.70781592403214,5.4,1
2001.0,3.7075236669101534,5.4,1
2002.0,3.7072312636961287,5.4,1
2003.0,3.706938714390066,5.4,1
2004.0,3.706646018991965,5.4,1
2005.0,3.706353177501826,5.4,1
2006.0,3.7060601899196493,5.4,1
2007.0,3.705767056245435,5.4,1
2008.0,3.705473776479182,5.4,1
2009.0,3.7051803506208913,5.4,1
2010.0,3.7048867786705624,5.4,1
2011.0,3.704593060628196,5.4,1
2012.0,3.7042991964937912,5.4,1
2013.0,3.7040051862673486,5.4,1
2014.0,3.7037110299488676,5.4,1
2015.0,3.7034167275383494,5.4,1
2016.0,3.7031222790357927,5.4,1
2017.0,3.702827684441198,5.4,1
2018.0,3.7025329437545653,5.4,1
2019.0,3.702238056975895,5.4,1
2020.0,3.7019430241051863,5.4,1
2021.0,3.70164784514244,5.4,1
2022.0,3.701352520087655,5.4,1
2023.0,3.7010570489408328,5.4,1
2024.0,3.7007614317019724,5.4,1
2025.0,3.700465668371074,5.4,1
2026.0,3.7001697589481375,5.4,1
2027.0,3.699873703433163,5.4,1
2028.0,3.6995775018261505,5.4,1
2029.0,3.6992811541271,5.4,1
2030.0,3.698984660336012,5.4,1
2031.0,3.6986880204528854,5.4,1
2032.0,3.698391234477721,5.4,1
2033.0,3.6980943024105186,5.4,1
2034.0,3.6977972242512784,5.4,1
2035.0,3.6975,5.4,1
2036.0,3.6972026296566836,5.4,1
2037.0,3.6969051132213293,5.4,1
2038.0,3.696607450693937,5.4,1
2039.0,3.6963096420745067,5.4,1
2040.0,3.696011687363039,5.4,1
2041.0,3.6957135865595325,5.4,1
2042.0,3.695415339663988,5.4,1
2043.0,3.6951169466764062,5.4,1
2044.0,3.694818407596786,5.4,1
2045.0,3.694519722425128,5.4,1
2046.0,3.694220891161432,5.4,1
2047.0,3.6939219138056973,5.4,1
2048.0,3.6936227903579253,5.4,1
2049.0,3.693323520818115,5.4,1
2050.0,3.693024105186267,5.4,1
2051.0,3.6927245434623814,5.4,1
2052.0,3.6924248356464573,5.4,1
2053.0,3.692124981738495,5.4,1
2054.0,3.6918249817384954,5.4,1
2055.0,3.691524835646457,5.4,1
2056.0,3.6912245434623814,5.4,1
2057.0,3.6909241051862676,5.4,1
2058.0,3.6906235208181153,5.4,1
2059.0,3.6903227903579254,5.4,1
2060.0,3.6900219138056976,5.4,1
2061.0,3.6897208911614316,5.4,1
2062.0,3.6894197224251277,5.4,1
2063.0,3.689118407596786,5.4,1
2064.0,3.6888169466764062,5.4,1
2065.0,3.6885153396639883,5.4,1
2066.0,3.6882135865595327,5.4,1
2067.0,3.6879116873630386,5.4,1
2068.0,3.687609642074507,5.4,1
2069.0,3.6873074506939374,5.4,1
2070.0,3.6870051132213293,5.4,1
2071.0,3.6867026296566836,5.4,1
2072.0,3.6864,5.4,1
2073.0,3.686097224251278,5.4,1
2074.0,3.6857943024105184,5.4,1
2075.0,3.685491234477721,5.4,1
2076.0,3.6851880204528853,5.4,1
2077.0,3.6848846603360115,5.4,1
2078.0,3.6845811541271,5.4,1
2079.0,3.68427750182615,5.4,1
2080.0,3.6839737034331628,5.4,1
2081.0,3.6836697589481373,5.4,1
2082.0,3.683365668371074,5.4,1
2083.0,3.6830614317019723,5.4,1
2084.0,3.682757048940833,5.4,1
2085.0,3.6824525200876552,5.4,1
2086.0,3.6821478451424396,5.4,1
2087.0,3.681843024105186,5.4,1
2088.0,3.681538056975895,5.4,1
2089.0,3.6812329437545652,5.4,1
2090.0,3.680927684441198,5.4,1
2091.0,3.6806222790357923,5.4,1
2092.0,3.680316727538349,5.4,1
2093.0,3.6800110299488678,5.4,1
2094.0,3.6797051862673484,5.4,1
2095.0,3.679399196493791,5.4,1
2096.0,3.6790930606281957,5.4,1
2097.0,3.6787867786705624,5.4,1
2098.0,3.678480350620891,5.4,1
2099.0,3.678173776479182,5.4,1
2100.0,3.6778670562454345,5.4,1
2101.0,3.6775601899196495,5.4,1
2102.0,3.677253177501826,5.4,1
2103.0,3.676946018991965,5.4,1
2104.0,3.676638714390066,5.4,1
2105.0,3.6763312636961287,5.4,1
2106.0,3.6760236669101536,5.4,1
2107.0,3.6757159240321404,5.4,1
2108.0,3.6754080350620892,5.4,1
2109.0,3.6751,5.4,1
2110.0,3.674791818845873,5.4,1
2111.0,3.674483491599708,5.4,1
2112.0,3.6741750182615047,5.4,1
2113.0,3.6738663988312634,5.4,1
2114.0,3.6735576333089845,5.4,1
2115.0,3.6732487216946677,5.4,1
2116.0,3.6729396639883127,5.4,1
2117.0,3.67263046018992,5.4,1
2118.0,3.672321110299489,5.4,1
2119.0,3.67201161431702,5.4,1
2120.0,3.671701972242513,5.4,1
2121.0,3.671392184075968,5.4,1
2122.0,3.6710822498173847,5.4,1
2123.0,3.670772169466764,5.4,1
2124.0,3.670461943024105,5.4,1
2125.0,3.6701515704894083,5.4,1
2126.0,3.6698410518626736,5.4,1
2127.0,3.6695303871439005,5.4,1
2128.0,3.6692195763330897,5.4,1
2129.0,3.668908619430241,5.4,1
2130.0,3.668597516435354,5.4,1
2131.0,3.6682862673484293,5.4,1
2132.0,3.667974872169467,5.4,1
2133.0,3.667663330898466,5.4,1
2134.0,3.667351643535427,5.4,1
2135.0,3.6670398100803507,5.4,1
2136.0,3.666727830533236,5.4,1
2137.0,3.6664157048940833,5.4,1
2138.0,3.6661034331628928,5.4,1
2139.0,3.6657910153396642,5.4,1
2140.0,3.665478451424397,5.4,1
2141.0,3.6651657414170926,5.4,1
2142.0,3.6648528853177504,5.4,1
2143.0,3.66453988312637,5.4,1
2144.0,3.664226734842951,5.4,1
2145.0,3.6639134404674945,5.4,1
2146.0,3.6636,5.4,1
2147.0,3.6632864134404675,5.4,1
2148.0,3.662972680788897,5.4,1
2149.0,3.6626588020452884,5.4,1
2150.0,3.662344777209642,5.4,1
2151.0,3.6620306062819576,5.4,1
2152.0,3.6617162892622352,5.4,1
2153.0,3.661401826150475,5.4,1
2154.0,3.6610872169466764,5.4,1
2155.0,3.66077246165084,5.4,1
2156.0,3.6604575602629654,5.4,1
2157.0,3.6601425127830534,5.4,1
2158.0,3.659827319211103,5.4,1
2159.0,3.6595119795471147,5.4,1
2160.0,3.6591964937910886,5.4,1
2161.0,3.658880861943024,5.4,1
2162.0,3.658565084002922,5.4,1
2163.0,3.6582491599707816,5.4,1
2164.0,3.6579330898466034,5.4,1
2165.0,3.657616873630387,5.4,1
2166.0,3.657300511322133,5.4,1
2167.0,3.6569840029218406,5.4,1
2168.0,3.6566673484295107,5.4,1
2169.0,3.6563505478451424,5.4,1
2170.0,3.6560336011687364,5.4,1
2171.0,3.655716508400292,5.4,1
2172.0,3.65539926953981,5.4,1
2173.0,3.65508188458729,5.4,1
2174.0,3.654764353542732,5.4,1
2175.0,3.6544466764061356,5.4,1
2176.0,3.654128853177502,5.4,1
2177.0,3.65381088385683,5.4,1
2178.0,3.65349276844412,5.4,1
2179.0,3.6531745069393717,5.4,1
2180.0,3.652856099342586,5.4,1
2181.0,3.652537545653762,5.4,1
2182.0,3.6522188458729,5.4,1
2183.0,3.6519,5.4,1
2184.0,3.651581008035062,5.4,1
2185.0,3.6512618699780863,5.4,1
2186.0,3.6509425858290725,5.4,1
2187.0,3.6506231555880206,5.4,1
2188.0,3.6503035792549308,5.4,1
2189.0,3.649983856829803,5.4,1
2190.0,3.649663988312637,5.4,1
2191.0,3.6493439737034334,5.4,1
2192.0,3.6490238130021915,5.4,1
2193.0,3.6487035062089115,5.4,1
2194.0,3.648383053323594,5.4,1
2195.0,3.648062454346238,5.4,1
2196.0,3.6477417092768443,5.4,1
2197.0,3.6474208181154126,5.4,1
2198.0,3.647099780861943,5.4,1
2199.0,3.6467785975164353,5.4,1
2200.0,3.6464572680788896,5.4,1
